,year,ft_lgbt,religion,party_id,religion_cat,party_id_cat
57081,2016,60.0,0.0,2.0,Not Religious,Independent
57083,2016,85.0,1.0,2.0,Religious,Independent
57085,2016,69.0,0.0,1.0,Not Religious,Republican
57086,2016,50.0,0.0,4.0,Not Religious,Other
57087,2016,0.0,1.0,5.0,Religious,Democrat
57088,2016,86.0,0.0,5.0,Not Religious,Democrat
57089,2016,80.0,1.0,2.0,Religious,Independent
57090,2016,54.0,1.0,1.0,Religious,Republican
57091,2016,40.0,1.0,2.0,Religious,Independent
57092,2016,50.0,0.0,2.0,Not Religious,Independent
57093,2016,50.0,0.0,2.0,Not Religious,Independent
57094,2016,40.0,1.0,5.0,Religious,Democrat
57095,2016,85.0,0.0,5.0,Not Religious,Democrat
57096,2016,0.0,1.0,5.0,Religious,Democrat
57097,2016,85.0,1.0,2.0,Religious,Independent
57099,2016,50.0,1.0,2.0,Religious,Independent
57100,2016,15.0,1.0,1.0,Religious,Republican
57101,2016,85.0,1.0,5.0,Religious,Democrat
57102,2016,50.0,1.0,5.0,Religious,Democrat
57103,2016,98.5,0.0,1.0,Not Religious,Republican
57104,2016,40.0,1.0,2.0,Religious,Independent
57105,2016,98.5,0.0,5.0,Not Religious,Democrat
57106,2016,50.0,1.0,5.0,Religious,Democrat
57107,2016,98.5,0.0,5.0,Not Religious,Democrat
57108,2016,50.0,1.0,5.0,Religious,Democrat
57109,2016,70.0,1.0,5.0,Religious,Democrat
57110,2016,50.0,1.0,2.0,Religious,Independent
57112,2016,50.0,0.0,1.0,Not Religious,Republican
57113,2016,79.0,0.0,2.0,Not Religious,Independent
57115,2016,52.0,1.0,1.0,Religious,Republican
57116,2016,51.0,0.0,2.0,Not Religious,Independent
57118,2016,85.0,1.0,5.0,Religious,Democrat
57119,2016,50.0,1.0,2.0,Religious,Independent
57120,2016,50.0,1.0,5.0,Religious,Democrat
57122,2016,2.0,0.0,1.0,Not Religious,Republican
57124,2016,50.0,1.0,5.0,Religious,Democrat
57125,2016,76.0,1.0,5.0,Religious,Democrat
57126,2016,0.0,1.0,1.0,Religious,Republican
57127,2016,85.0,1.0,1.0,Religious,Republican
57128,2016,50.0,1.0,5.0,Religious,Democrat
57129,2016,40.0,1.0,1.0,Religious,Republican
57131,2016,70.0,1.0,1.0,Religious,Republican
57132,2016,89.0,0.0,2.0,Not Religious,Independent
57133,2016,52.0,0.0,2.0,Not Religious,Independent
57134,2016,98.5,0.0,5.0,Not Religious,Democrat
57135,2016,51.0,0.0,2.0,Not Religious,Independent
57137,2016,98.5,0.0,5.0,Not Religious,Democrat
57138,2016,61.0,1.0,2.0,Religious,Independent
57139,2016,98.5,0.0,2.0,Not Religious,Independent
57140,2016,85.0,0.0,2.0,Not Religious,Independent
57141,2016,70.0,1.0,1.0,Religious,Republican
57142,2016,59.0,1.0,1.0,Religious,Republican
57143,2016,50.0,1.0,1.0,Religious,Republican
57144,2016,30.0,1.0,2.0,Religious,Independent
57145,2016,60.0,1.0,5.0,Religious,Democrat
57146,2016,73.0,0.0,2.0,Not Religious,Independent
57147,2016,98.5,1.0,5.0,Religious,Democrat
57148,2016,30.0,0.0,1.0,Not Religious,Republican
57149,2016,0.0,1.0,1.0,Religious,Republican
57150,2016,85.0,1.0,1.0,Religious,Republican
57151,2016,98.5,1.0,5.0,Religious,Democrat
57152,2016,78.0,0.0,5.0,Not Religious,Democrat
57154,2016,50.0,1.0,1.0,Religious,Republican
57155,2016,70.0,1.0,2.0,Religious,Independent
57156,2016,98.5,1.0,1.0,Religious,Republican
57157,2016,50.0,0.0,2.0,Not Religious,Independent
57159,2016,90.0,0.0,5.0,Not Religious,Democrat
57160,2016,60.0,1.0,1.0,Religious,Republican
57162,2016,95.0,0.0,2.0,Not Religious,Independent
57163,2016,55.0,1.0,2.0,Religious,Independent
57165,2016,71.0,1.0,1.0,Religious,Republican
57166,2016,50.0,1.0,1.0,Religious,Republican
57168,2016,0.0,1.0,1.0,Religious,Republican
57169,2016,93.0,0.0,5.0,Not Religious,Democrat
57170,2016,50.0,1.0,5.0,Religious,Democrat
57172,2016,95.0,1.0,5.0,Religious,Democrat
57173,2016,51.0,0.0,2.0,Not Religious,Independent
57174,2016,70.0,0.0,5.0,Not Religious,Democrat
57178,2016,86.0,0.0,5.0,Not Religious,Democrat
57179,2016,38.0,1.0,5.0,Religious,Democrat
57181,2016,70.0,0.0,2.0,Not Religious,Independent
57182,2016,0.0,0.0,1.0,Not Religious,Republican
57184,2016,40.0,1.0,1.0,Religious,Republican
57185,2016,98.5,0.0,4.0,Not Religious,Other
57187,2016,50.0,0.0,1.0,Not Religious,Republican
57188,2016,85.0,0.0,5.0,Not Religious,Democrat
57189,2016,50.0,1.0,1.0,Religious,Republican
57190,2016,50.0,1.0,1.0,Religious,Republican
57191,2016,98.5,0.0,5.0,Not Religious,Democrat
57192,2016,70.0,1.0,5.0,Religious,Democrat
57193,2016,96.0,1.0,5.0,Religious,Democrat
57194,2016,18.0,0.0,5.0,Not Religious,Democrat
57195,2016,70.0,1.0,2.0,Religious,Independent
57197,2016,60.0,1.0,2.0,Religious,Independent
57199,2016,1.0,1.0,1.0,Religious,Republican
57200,2016,60.0,0.0,5.0,Not Religious,Democrat
57201,2016,50.0,1.0,1.0,Religious,Republican
57202,2016,50.0,0.0,2.0,Not Religious,Independent
57203,2016,70.0,1.0,5.0,Religious,Democrat
57204,2016,50.0,0.0,2.0,Not Religious,Independent
57205,2016,98.5,1.0,5.0,Religious,Democrat
57206,2016,52.0,0.0,2.0,Not Religious,Independent
57207,2016,16.0,1.0,5.0,Religious,Democrat
57208,2016,98.5,0.0,5.0,Not Religious,Democrat
57209,2016,51.0,1.0,5.0,Religious,Democrat
57210,2016,98.5,0.0,2.0,Not Religious,Independent
57212,2016,50.0,1.0,1.0,Religious,Republican
57213,2016,50.0,1.0,1.0,Religious,Republican
57214,2016,91.0,1.0,5.0,Religious,Democrat
57215,2016,50.0,1.0,1.0,Religious,Republican
57216,2016,60.0,1.0,3.0,Religious,No preference
57217,2016,15.0,1.0,1.0,Religious,Republican
57218,2016,0.0,1.0,1.0,Religious,Republican
57219,2016,72.0,1.0,5.0,Religious,Democrat
57221,2016,60.0,1.0,1.0,Religious,Republican
57222,2016,15.0,1.0,5.0,Religious,Democrat
57224,2016,50.0,1.0,1.0,Religious,Republican
57226,2016,62.0,0.0,1.0,Not Religious,Republican
57227,2016,40.0,1.0,1.0,Religious,Republican
57228,2016,1.0,0.0,2.0,Not Religious,Independent
57230,2016,50.0,1.0,1.0,Religious,Republican
57232,2016,60.0,1.0,1.0,Religious,Republican
57233,2016,85.0,1.0,5.0,Religious,Democrat
57234,2016,23.0,0.0,5.0,Not Religious,Democrat
57236,2016,50.0,1.0,1.0,Religious,Republican
57237,2016,50.0,0.0,1.0,Not Religious,Republican
57238,2016,19.0,1.0,2.0,Religious,Independent
57239,2016,50.0,1.0,1.0,Religious,Republican
57240,2016,98.5,1.0,5.0,Religious,Democrat
57241,2016,50.0,0.0,5.0,Not Religious,Democrat
57242,2016,85.0,0.0,2.0,Not Religious,Independent
57243,2016,60.0,1.0,2.0,Religious,Independent
57244,2016,50.0,0.0,2.0,Not Religious,Independent
57245,2016,98.5,1.0,2.0,Religious,Independent
57246,2016,70.0,0.0,3.0,Not Religious,No preference
57247,2016,98.5,1.0,2.0,Religious,Independent
57248,2016,50.0,1.0,5.0,Religious,Democrat
57249,2016,98.5,1.0,5.0,Religious,Democrat
57250,2016,85.0,0.0,2.0,Not Religious,Independent
57251,2016,8.0,1.0,1.0,Religious,Republican
57252,2016,84.0,1.0,5.0,Religious,Democrat
57253,2016,51.0,1.0,5.0,Religious,Democrat
57254,2016,0.0,1.0,1.0,Religious,Republican
57256,2016,50.0,0.0,5.0,Not Religious,Democrat
57257,2016,72.0,1.0,5.0,Religious,Democrat
57258,2016,4.0,1.0,2.0,Religious,Independent
57261,2016,98.5,0.0,2.0,Not Religious,Independent
57262,2016,55.0,1.0,1.0,Religious,Republican
57263,2016,50.0,1.0,5.0,Religious,Democrat
57264,2016,0.0,1.0,1.0,Religious,Republican
57265,2016,14.0,1.0,1.0,Religious,Republican
57266,2016,98.5,1.0,5.0,Religious,Democrat
57267,2016,50.0,0.0,2.0,Not Religious,Independent
57271,2016,15.0,1.0,2.0,Religious,Independent
57275,2016,86.0,1.0,1.0,Religious,Republican
57276,2016,0.0,0.0,5.0,Not Religious,Democrat
57277,2016,0.0,1.0,1.0,Religious,Republican
57279,2016,98.5,0.0,5.0,Not Religious,Democrat
57281,2016,60.0,1.0,2.0,Religious,Independent
57282,2016,60.0,0.0,5.0,Not Religious,Democrat
57283,2016,51.0,1.0,5.0,Religious,Democrat
57284,2016,40.0,1.0,5.0,Religious,Democrat
57285,2016,98.5,1.0,5.0,Religious,Democrat
57286,2016,4.0,1.0,2.0,Religious,Independent
57287,2016,98.5,0.0,5.0,Not Religious,Democrat
57288,2016,70.0,1.0,2.0,Religious,Independent
57289,2016,98.5,0.0,5.0,Not Religious,Democrat
57290,2016,86.0,1.0,2.0,Religious,Independent
57291,2016,77.0,0.0,5.0,Not Religious,Democrat
57292,2016,50.0,1.0,1.0,Religious,Republican
57293,2016,80.0,1.0,5.0,Religious,Democrat
57294,2016,98.5,0.0,2.0,Not Religious,Independent
57296,2016,50.0,0.0,1.0,Not Religious,Republican
57297,2016,50.0,1.0,4.0,Religious,Other
57298,2016,70.0,1.0,5.0,Religious,Democrat
57299,2016,70.0,1.0,5.0,Religious,Democrat
57300,2016,63.0,0.0,1.0,Not Religious,Republican
57301,2016,60.0,0.0,2.0,Not Religious,Independent
57302,2016,50.0,0.0,1.0,Not Religious,Republican
57305,2016,50.0,1.0,2.0,Religious,Independent
57307,2016,50.0,0.0,5.0,Not Religious,Democrat
57308,2016,98.5,0.0,5.0,Not Religious,Democrat
57309,2016,50.0,1.0,5.0,Religious,Democrat
57310,2016,50.0,1.0,4.0,Religious,Other
57311,2016,50.0,1.0,2.0,Religious,Independent
57312,2016,70.0,1.0,5.0,Religious,Democrat
57313,2016,40.0,1.0,2.0,Religious,Independent
57314,2016,98.5,0.0,2.0,Not Religious,Independent
57315,2016,60.0,0.0,1.0,Not Religious,Republican
57316,2016,61.0,1.0,1.0,Religious,Republican
57317,2016,40.0,1.0,1.0,Religious,Republican
57318,2016,85.0,1.0,2.0,Religious,Independent
57319,2016,50.0,0.0,2.0,Not Religious,Independent
57320,2016,50.0,1.0,5.0,Religious,Democrat
57321,2016,0.0,1.0,1.0,Religious,Republican
57323,2016,75.0,1.0,1.0,Religious,Republican
57324,2016,50.0,0.0,2.0,Not Religious,Independent
57325,2016,50.0,1.0,2.0,Religious,Independent
57326,2016,29.0,0.0,1.0,Not Religious,Republican
57327,2016,51.0,0.0,5.0,Not Religious,Democrat
57328,2016,98.5,1.0,4.0,Religious,Other
57330,2016,50.0,1.0,2.0,Religious,Independent
57331,2016,50.0,0.0,4.0,Not Religious,Other
57332,2016,33.0,1.0,1.0,Religious,Republican
57333,2016,85.0,1.0,5.0,Religious,Democrat
57334,2016,72.0,1.0,5.0,Religious,Democrat
57335,2016,70.0,1.0,5.0,Religious,Democrat
57336,2016,49.0,1.0,2.0,Religious,Independent
57337,2016,98.5,0.0,5.0,Not Religious,Democrat
57339,2016,50.0,0.0,1.0,Not Religious,Republican
57340,2016,98.5,0.0,5.0,Not Religious,Democrat
57341,2016,50.0,1.0,1.0,Religious,Republican
57342,2016,85.0,0.0,1.0,Not Religious,Republican
57343,2016,15.0,1.0,2.0,Religious,Independent
57346,2016,51.0,1.0,2.0,Religious,Independent
57347,2016,71.0,1.0,2.0,Religious,Independent
57348,2016,50.0,1.0,2.0,Religious,Independent
57349,2016,85.0,0.0,5.0,Not Religious,Democrat
57350,2016,50.0,1.0,1.0,Religious,Republican
57351,2016,40.0,1.0,1.0,Religious,Republican
57352,2016,40.0,1.0,1.0,Religious,Republican
57353,2016,40.0,1.0,5.0,Religious,Democrat
57354,2016,0.0,1.0,1.0,Religious,Republican
57355,2016,50.0,1.0,5.0,Religious,Democrat
57356,2016,29.0,1.0,1.0,Religious,Republican
57357,2016,88.0,1.0,5.0,Religious,Democrat
57358,2016,85.0,1.0,2.0,Religious,Independent
57359,2016,85.0,0.0,2.0,Not Religious,Independent
57360,2016,50.0,0.0,5.0,Not Religious,Democrat
57361,2016,50.0,1.0,5.0,Religious,Democrat
57362,2016,63.0,1.0,2.0,Religious,Independent
57363,2016,0.0,1.0,1.0,Religious,Republican
57364,2016,51.0,0.0,1.0,Not Religious,Republican
57365,2016,50.0,0.0,5.0,Not Religious,Democrat
57366,2016,52.0,1.0,5.0,Religious,Democrat
57368,2016,50.0,0.0,2.0,Not Religious,Independent
57369,2016,98.5,0.0,5.0,Not Religious,Democrat
57371,2016,50.0,0.0,1.0,Not Religious,Republican
57372,2016,84.0,0.0,1.0,Not Religious,Republican
57373,2016,51.0,0.0,2.0,Not Religious,Independent
57374,2016,70.0,1.0,1.0,Religious,Republican
57375,2016,50.0,1.0,1.0,Religious,Republican
57377,2016,30.0,1.0,1.0,Religious,Republican
57378,2016,30.0,1.0,1.0,Religious,Republican
57380,2016,70.0,0.0,2.0,Not Religious,Independent
57381,2016,50.0,1.0,1.0,Religious,Republican
57382,2016,98.5,1.0,5.0,Religious,Democrat
57383,2016,40.0,1.0,1.0,Religious,Republican
57384,2016,50.0,1.0,1.0,Religious,Republican
57385,2016,72.0,0.0,5.0,Not Religious,Democrat
57386,2016,50.0,1.0,1.0,Religious,Republican
57387,2016,79.0,1.0,1.0,Religious,Republican
57389,2016,3.0,1.0,1.0,Religious,Republican
57391,2016,70.0,0.0,2.0,Not Religious,Independent
57392,2016,50.0,1.0,1.0,Religious,Republican
57393,2016,60.0,1.0,2.0,Religious,Independent
57394,2016,98.5,0.0,5.0,Not Religious,Democrat
57395,2016,98.5,1.0,5.0,Religious,Democrat
57396,2016,40.0,1.0,1.0,Religious,Republican
57397,2016,85.0,1.0,1.0,Religious,Republican
57398,2016,50.0,0.0,1.0,Not Religious,Republican
57399,2016,70.0,0.0,2.0,Not Religious,Independent
57400,2016,85.0,1.0,2.0,Religious,Independent
57402,2016,85.0,1.0,5.0,Religious,Democrat
57403,2016,70.0,0.0,2.0,Not Religious,Independent
57404,2016,85.0,0.0,5.0,Not Religious,Democrat
57406,2016,98.5,0.0,2.0,Not Religious,Independent
57407,2016,70.0,0.0,1.0,Not Religious,Republican
57408,2016,98.5,0.0,5.0,Not Religious,Democrat
57409,2016,40.0,1.0,2.0,Religious,Independent
57410,2016,1.0,1.0,5.0,Religious,Democrat
57411,2016,71.0,1.0,2.0,Religious,Independent
57412,2016,50.0,0.0,2.0,Not Religious,Independent
57414,2016,30.0,1.0,2.0,Religious,Independent
57415,2016,51.0,1.0,1.0,Religious,Republican
57416,2016,0.0,1.0,1.0,Religious,Republican
57417,2016,90.0,0.0,5.0,Not Religious,Democrat
57418,2016,85.0,0.0,2.0,Not Religious,Independent
57419,2016,40.0,1.0,1.0,Religious,Republican
57421,2016,70.0,1.0,2.0,Religious,Independent
57422,2016,50.0,1.0,2.0,Religious,Independent
57423,2016,79.0,1.0,1.0,Religious,Republican
57426,2016,98.5,1.0,1.0,Religious,Republican
57427,2016,16.0,1.0,1.0,Religious,Republican
57428,2016,30.0,1.0,2.0,Religious,Independent
57429,2016,50.0,1.0,4.0,Religious,Other
57430,2016,50.0,0.0,1.0,Not Religious,Republican
57431,2016,30.0,1.0,2.0,Religious,Independent
57432,2016,98.5,0.0,5.0,Not Religious,Democrat
57434,2016,50.0,1.0,2.0,Religious,Independent
57435,2016,70.0,0.0,2.0,Not Religious,Independent
57437,2016,50.0,0.0,1.0,Not Religious,Republican
57438,2016,51.0,1.0,1.0,Religious,Republican
57440,2016,50.0,0.0,5.0,Not Religious,Democrat
57441,2016,50.0,0.0,5.0,Not Religious,Democrat
57442,2016,40.0,1.0,1.0,Religious,Republican
57444,2016,85.0,1.0,5.0,Religious,Democrat
57445,2016,0.0,1.0,1.0,Religious,Republican
57446,2016,71.0,1.0,5.0,Religious,Democrat
57447,2016,40.0,1.0,2.0,Religious,Independent
57450,2016,89.0,0.0,5.0,Not Religious,Democrat
57453,2016,72.0,0.0,5.0,Not Religious,Democrat
57456,2016,40.0,1.0,1.0,Religious,Republican
57457,2016,98.5,1.0,5.0,Religious,Democrat
57458,2016,84.0,1.0,2.0,Religious,Independent
57459,2016,31.0,1.0,5.0,Religious,Democrat
57460,2016,85.0,1.0,5.0,Religious,Democrat
57462,2016,50.0,0.0,5.0,Not Religious,Democrat
57463,2016,26.0,1.0,1.0,Religious,Republican
57464,2016,50.0,1.0,2.0,Religious,Independent
57465,2016,40.0,0.0,2.0,Not Religious,Independent
57466,2016,50.0,1.0,5.0,Religious,Democrat
57467,2016,2.0,1.0,2.0,Religious,Independent
57468,2016,98.5,0.0,2.0,Not Religious,Independent
57469,2016,49.0,1.0,2.0,Religious,Independent
57470,2016,60.0,0.0,5.0,Not Religious,Democrat
57471,2016,60.0,1.0,2.0,Religious,Independent
57472,2016,50.0,1.0,2.0,Religious,Independent
57473,2016,50.0,0.0,5.0,Not Religious,Democrat
57475,2016,61.0,0.0,2.0,Not Religious,Independent
57476,2016,50.0,1.0,1.0,Religious,Republican
57477,2016,98.5,1.0,5.0,Religious,Democrat
57478,2016,98.5,1.0,2.0,Religious,Independent
57479,2016,98.5,0.0,2.0,Not Religious,Independent
57481,2016,77.0,1.0,1.0,Religious,Republican
57482,2016,60.0,1.0,2.0,Religious,Independent
57483,2016,94.0,0.0,2.0,Not Religious,Independent
57484,2016,50.0,1.0,1.0,Religious,Republican
57485,2016,50.0,0.0,2.0,Not Religious,Independent
57487,2016,98.5,1.0,5.0,Religious,Democrat
57488,2016,50.0,1.0,1.0,Religious,Republican
57489,2016,85.0,0.0,5.0,Not Religious,Democrat
57490,2016,70.0,1.0,1.0,Religious,Republican
57491,2016,42.0,0.0,1.0,Not Religious,Republican
57492,2016,60.0,1.0,1.0,Religious,Republican
57493,2016,50.0,1.0,2.0,Religious,Independent
57494,2016,98.5,0.0,5.0,Not Religious,Democrat
57495,2016,85.0,0.0,5.0,Not Religious,Democrat
57496,2016,98.5,0.0,5.0,Not Religious,Democrat
57497,2016,70.0,0.0,1.0,Not Religious,Republican
57498,2016,50.0,0.0,2.0,Not Religious,Independent
57499,2016,50.0,1.0,1.0,Religious,Republican
57500,2016,51.0,1.0,1.0,Religious,Republican
57501,2016,85.0,1.0,2.0,Religious,Independent
57502,2016,50.0,0.0,1.0,Not Religious,Republican
57503,2016,74.0,0.0,2.0,Not Religious,Independent
57504,2016,73.0,1.0,5.0,Religious,Democrat
57505,2016,98.5,0.0,3.0,Not Religious,No preference
57506,2016,50.0,1.0,5.0,Religious,Democrat
57507,2016,60.0,0.0,5.0,Not Religious,Democrat
57508,2016,83.0,0.0,5.0,Not Religious,Democrat
57510,2016,50.0,1.0,1.0,Religious,Republican
57511,2016,15.0,0.0,5.0,Not Religious,Democrat
57512,2016,98.5,1.0,1.0,Religious,Republican
57513,2016,50.0,0.0,5.0,Not Religious,Democrat
57514,2016,15.0,1.0,2.0,Religious,Independent
57515,2016,50.0,1.0,1.0,Religious,Republican
57516,2016,50.0,1.0,5.0,Religious,Democrat
57517,2016,70.0,1.0,2.0,Religious,Independent
57519,2016,15.0,0.0,1.0,Not Religious,Republican
57520,2016,61.0,1.0,2.0,Religious,Independent
57521,2016,85.0,0.0,2.0,Not Religious,Independent
57522,2016,50.0,1.0,5.0,Religious,Democrat
57526,2016,85.0,1.0,2.0,Religious,Independent
57527,2016,98.5,1.0,5.0,Religious,Democrat
57528,2016,50.0,1.0,1.0,Religious,Republican
57529,2016,50.0,0.0,2.0,Not Religious,Independent
57530,2016,51.0,1.0,1.0,Religious,Republican
57531,2016,50.0,1.0,5.0,Religious,Democrat
57535,2016,50.0,1.0,1.0,Religious,Republican
57537,2016,85.0,1.0,2.0,Religious,Independent
57538,2016,30.0,1.0,1.0,Religious,Republican
57539,2016,49.0,1.0,1.0,Religious,Republican
57540,2016,70.0,0.0,2.0,Not Religious,Independent
57541,2016,50.0,1.0,2.0,Religious,Independent
57543,2016,50.0,0.0,3.0,Not Religious,No preference
57544,2016,86.0,0.0,2.0,Not Religious,Independent
57545,2016,50.0,1.0,2.0,Religious,Independent
57546,2016,95.0,0.0,5.0,Not Religious,Democrat
57547,2016,0.0,1.0,2.0,Religious,Independent
57550,2016,98.5,1.0,1.0,Religious,Republican
57551,2016,50.0,1.0,1.0,Religious,Republican
57552,2016,49.0,1.0,1.0,Religious,Republican
57553,2016,40.0,1.0,1.0,Religious,Republican
57554,2016,50.0,1.0,1.0,Religious,Republican
57556,2016,85.0,0.0,5.0,Not Religious,Democrat
57560,2016,98.5,0.0,2.0,Not Religious,Independent
57561,2016,30.0,1.0,1.0,Religious,Republican
57562,2016,85.0,0.0,5.0,Not Religious,Democrat
57563,2016,15.0,1.0,1.0,Religious,Republican
57564,2016,75.0,1.0,2.0,Religious,Independent
57565,2016,83.0,0.0,5.0,Not Religious,Democrat
57566,2016,98.5,1.0,1.0,Religious,Republican
57567,2016,50.0,0.0,2.0,Not Religious,Independent
57568,2016,40.0,1.0,1.0,Religious,Republican
57569,2016,16.0,1.0,1.0,Religious,Republican
57571,2016,70.0,1.0,5.0,Religious,Democrat
57572,2016,51.0,1.0,1.0,Religious,Republican
57573,2016,85.0,1.0,1.0,Religious,Republican
57574,2016,66.0,1.0,1.0,Religious,Republican
57575,2016,98.5,0.0,5.0,Not Religious,Democrat
57576,2016,15.0,0.0,5.0,Not Religious,Democrat
57577,2016,70.0,1.0,1.0,Religious,Republican
57578,2016,51.0,1.0,5.0,Religious,Democrat
57579,2016,51.0,1.0,1.0,Religious,Republican
57580,2016,15.0,1.0,2.0,Religious,Independent
57581,2016,85.0,0.0,5.0,Not Religious,Democrat
57582,2016,2.0,1.0,5.0,Religious,Democrat
57583,2016,70.0,1.0,5.0,Religious,Democrat
57584,2016,30.0,0.0,1.0,Not Religious,Republican
57586,2016,1.0,1.0,5.0,Religious,Democrat
57587,2016,50.0,1.0,5.0,Religious,Democrat
57588,2016,98.5,1.0,5.0,Religious,Democrat
57589,2016,85.0,0.0,5.0,Not Religious,Democrat
57590,2016,30.0,1.0,2.0,Religious,Independent
57592,2016,50.0,0.0,2.0,Not Religious,Independent
57593,2016,98.5,1.0,5.0,Religious,Democrat
57595,2016,50.0,1.0,5.0,Religious,Democrat
57597,2016,85.0,0.0,4.0,Not Religious,Other
57598,2016,60.0,0.0,1.0,Not Religious,Republican
57599,2016,98.5,0.0,5.0,Not Religious,Democrat
57600,2016,70.0,0.0,5.0,Not Religious,Democrat
57602,2016,85.0,1.0,2.0,Religious,Independent
57603,2016,50.0,1.0,1.0,Religious,Republican
57604,2016,59.0,0.0,5.0,Not Religious,Democrat
57605,2016,0.0,1.0,2.0,Religious,Independent
57607,2016,85.0,0.0,2.0,Not Religious,Independent
57608,2016,85.0,0.0,1.0,Not Religious,Republican
57609,2016,50.0,1.0,2.0,Religious,Independent
57610,2016,17.0,1.0,1.0,Religious,Republican
57611,2016,85.0,0.0,2.0,Not Religious,Independent
57612,2016,0.0,1.0,2.0,Religious,Independent
57613,2016,50.0,0.0,1.0,Not Religious,Republican
57615,2016,16.0,1.0,5.0,Religious,Democrat
57616,2016,50.0,0.0,2.0,Not Religious,Independent
57618,2016,50.0,0.0,4.0,Not Religious,Other
57620,2016,50.0,1.0,1.0,Religious,Republican
57621,2016,98.5,0.0,5.0,Not Religious,Democrat
57623,2016,71.0,1.0,5.0,Religious,Democrat
57626,2016,71.0,0.0,2.0,Not Religious,Independent
57628,2016,41.0,1.0,1.0,Religious,Republican
57629,2016,85.0,1.0,2.0,Religious,Independent
57630,2016,50.0,0.0,1.0,Not Religious,Republican
57631,2016,60.0,1.0,2.0,Religious,Independent
57633,2016,76.0,1.0,5.0,Religious,Democrat
57634,2016,51.0,0.0,5.0,Not Religious,Democrat
57635,2016,85.0,1.0,5.0,Religious,Democrat
57638,2016,15.0,1.0,1.0,Religious,Republican
57639,2016,50.0,1.0,5.0,Religious,Democrat
57640,2016,52.0,1.0,1.0,Religious,Republican
57641,2016,51.0,1.0,5.0,Religious,Democrat
57642,2016,85.0,0.0,5.0,Not Religious,Democrat
57643,2016,16.0,1.0,5.0,Religious,Democrat
57644,2016,98.5,0.0,5.0,Not Religious,Democrat
57646,2016,61.0,1.0,5.0,Religious,Democrat
57647,2016,50.0,1.0,5.0,Religious,Democrat
57649,2016,30.0,0.0,5.0,Not Religious,Democrat
57651,2016,0.0,1.0,2.0,Religious,Independent
57653,2016,84.0,1.0,2.0,Religious,Independent
57654,2016,50.0,1.0,1.0,Religious,Republican
57655,2016,50.0,0.0,2.0,Not Religious,Independent
57657,2016,81.0,1.0,5.0,Religious,Democrat
57660,2016,50.0,1.0,5.0,Religious,Democrat
57663,2016,70.0,1.0,2.0,Religious,Independent
57664,2016,40.0,1.0,1.0,Religious,Republican
57665,2016,50.0,0.0,2.0,Not Religious,Independent
57666,2016,50.0,1.0,1.0,Religious,Republican
57667,2016,98.5,0.0,5.0,Not Religious,Democrat
57668,2016,50.0,1.0,1.0,Religious,Republican
57669,2016,50.0,1.0,1.0,Religious,Republican
57670,2016,60.0,1.0,2.0,Religious,Independent
57671,2016,61.0,1.0,5.0,Religious,Democrat
57672,2016,50.0,0.0,1.0,Not Religious,Republican
57673,2016,0.0,1.0,2.0,Religious,Independent
57674,2016,30.0,1.0,1.0,Religious,Republican
57675,2016,62.0,1.0,5.0,Religious,Democrat
57676,2016,53.0,1.0,1.0,Religious,Republican
57677,2016,70.0,1.0,5.0,Religious,Democrat
57678,2016,3.0,1.0,1.0,Religious,Republican
57679,2016,98.5,0.0,5.0,Not Religious,Democrat
57680,2016,98.5,1.0,5.0,Religious,Democrat
57682,2016,50.0,1.0,1.0,Religious,Republican
57683,2016,31.0,1.0,1.0,Religious,Republican
57685,2016,37.0,1.0,1.0,Religious,Republican
57686,2016,70.0,1.0,1.0,Religious,Republican
57688,2016,85.0,1.0,1.0,Religious,Republican
57689,2016,70.0,0.0,5.0,Not Religious,Democrat
57691,2016,98.5,1.0,2.0,Religious,Independent
57692,2016,85.0,1.0,2.0,Religious,Independent
57693,2016,51.0,1.0,1.0,Religious,Republican
57694,2016,60.0,1.0,5.0,Religious,Democrat
57695,2016,70.0,1.0,4.0,Religious,Other
57696,2016,98.5,0.0,5.0,Not Religious,Democrat
57697,2016,98.5,0.0,2.0,Not Religious,Independent
57698,2016,98.5,0.0,5.0,Not Religious,Democrat
57699,2016,98.5,1.0,5.0,Religious,Democrat
57700,2016,98.5,0.0,1.0,Not Religious,Republican
57701,2016,0.0,1.0,1.0,Religious,Republican
57702,2016,50.0,1.0,1.0,Religious,Republican
57703,2016,39.0,1.0,1.0,Religious,Republican
57704,2016,50.0,0.0,1.0,Not Religious,Republican
57706,2016,82.0,1.0,1.0,Religious,Republican
57708,2016,70.0,1.0,5.0,Religious,Democrat
57709,2016,98.5,0.0,1.0,Not Religious,Republican
57710,2016,70.0,1.0,1.0,Religious,Republican
57712,2016,40.0,1.0,5.0,Religious,Democrat
57713,2016,15.0,0.0,1.0,Not Religious,Republican
57714,2016,0.0,1.0,5.0,Religious,Democrat
57715,2016,57.0,0.0,5.0,Not Religious,Democrat
57716,2016,80.0,0.0,4.0,Not Religious,Other
57717,2016,30.0,1.0,1.0,Religious,Republican
57718,2016,84.0,1.0,2.0,Religious,Independent
57719,2016,50.0,0.0,1.0,Not Religious,Republican
57720,2016,50.0,0.0,2.0,Not Religious,Independent
57721,2016,80.0,0.0,5.0,Not Religious,Democrat
57722,2016,53.0,1.0,2.0,Religious,Independent
